protein_id	protein_name	count
LGEMPL_23570	Formylglycine-generating enzyme, required for sulfatase activity, contains SUMF1/FGE domain	1
LGEMPL_23565	DUF6392 domain-containing protein	1
LGEMPL_23560	Zn-binding Pro-Ala-Ala-Arg (PAAR) domain, involved in Type VI secretion	1
LGEMPL_23555	Type VI secretion protein	1
LGEMPL_23550	Type VI protein secretion system component VasK	1
LGEMPL_23495	DNA-binding transcriptional regulator, MerR family	1
LGEMPL_23540	type VI secretion system baseplate subunit TssG	1
LGEMPL_23535	type VI secretion system lipoprotein TssJ	1
LGEMPL_23530	type VI secretion system baseplate subunit TssE	1
LGEMPL_23525	Type VI protein secretion system component TssA1/VasJ/EvfE, contains ImpA_N domain	1
LGEMPL_23520	ABC-type sugar transport system, periplasmic component, contains N-terminal xre family HTH domain	1
LGEMPL_23515	DUF1869 domain-containing protein	1
LGEMPL_23510	redox-regulated ATPase YchF	1
LGEMPL_23505	aminoacyl-tRNA hydrolase	1
LGEMPL_23500	stress-induced protein YchH	1
LGEMPL_23545	type VI secretion system baseplate subunit TssF	1
LGEMPL_24090	formate-dependent phosphoribosylglycinamide formyltransferase	1
LGEMPL_24085	dsDNA-binding SOS-regulon protein YebG, induction by DNA damage requires cAMP	1
LGEMPL_24080	DUF533 domain-containing protein	1
LGEMPL_24075	oligopeptidase B	1
LGEMPL_24070	exodeoxyribonuclease X	1
LGEMPL_24065	DNA polymerase III subunit theta	1
LGEMPL_24060	CopC domain-containing protein YobA	1
LGEMPL_24055	copper homeostasis membrane protein CopD	1
LGEMPL_23785	D-amino acid dehydrogenase	1
LGEMPL_24030	hypothetical protein	1
LGEMPL_24025	protein-serine/threonine phosphatase	1
LGEMPL_24020	DUF1482 domain-containing protein	1
LGEMPL_24015	DUF1480 domain-containing protein	1
LGEMPL_24010	16S rRNA (cytosine(1407)-C(5))-methyltransferase RsmF	1
LGEMPL_24005	Intermembrane transporter PqiABC subunit PqiB	1
LGEMPL_24000	membrane integrity lipid transport subunit YebS	1
LGEMPL_23995	Free methionine-R-sulfoxide reductase	1
LGEMPL_23990	RNA chaperone ProQ	1
LGEMPL_24050	Periplasmic or exported protein	1
LGEMPL_24185	Lipoprotein	1
LGEMPL_24180	DUF72 domain-containing protein	1
LGEMPL_24175	hydrolase	1
LGEMPL_24170	aspartate--tRNA ligase	1
LGEMPL_24165	dihydroneopterin triphosphate diphosphatase	1
LGEMPL_24160	YebC/PmpR family DNA-binding transcriptional regulator	1
LGEMPL_24155	crossover junction endodeoxyribonuclease RuvC	1
LGEMPL_24150	Holliday junction branch migration protein RuvA	1
LGEMPL_24095	2-keto-3-deoxy-6-phosphogluconate aldolase	1
LGEMPL_24140	zinc ABC transporter permease subunit ZnuB	1
LGEMPL_24135	zinc ABC transporter ATP-binding protein ZnuC	1
LGEMPL_24130	zinc ABC transporter substrate-binding protein ZnuA	1
LGEMPL_24125	murein DD-endopeptidase MepM	1
LGEMPL_24120	lauroyl-Kdo(2)-lipid IV(A) myristoyltransferase	1
LGEMPL_24115	pyruvate kinase	1
LGEMPL_24110	DNA-binding transcriptional regulator, MurR/RpiR family, contains HTH and SIS domains	1
LGEMPL_24105	glucose-6-phosphate dehydrogenase	1
LGEMPL_24100	phosphogluconate dehydratase	1
LGEMPL_24145	Holliday junction branch migration DNA helicase RuvB	1
LGEMPL_23880	Enamine deaminase RidA, house cleaning of reactive enamine intermediates, YjgF/YER057c/UK114 family	1
LGEMPL_23875	DinG family ATP-dependent helicase YoaA	1
LGEMPL_23870	Rad3-related DNA helicase DinG	1
LGEMPL_23865	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB	1
LGEMPL_23860	Starvation-inducible outer membrane lipoprotein Slp	1
LGEMPL_23855	long-chain-fatty-acid--CoA ligase FadD	1
LGEMPL_23845	ribonuclease D	1
LGEMPL_23840	cell division topological specificity factor MinE	1
LGEMPL_23985	carboxy terminal-processing peptidase	1
LGEMPL_23830	septum site-determining protein MinC	1
LGEMPL_23825	YcgL domain-containing protein KPN78578-22820	1
LGEMPL_23820	fumarylacetoacetate hydrolase family protein	1
LGEMPL_23815	YcgN family cysteine cluster protein	1
LGEMPL_23810	Tellurite resistance protein TehB, SAM-dependent methylase, cupin superfamily	1
LGEMPL_23805	disulfide bond formation protein DsbB	1
LGEMPL_23800	sodium/proton antiporter NhaB	1
LGEMPL_23795	fatty acid metabolism transcriptional regulator FadR	1
LGEMPL_23790	SpoVR family protein	1
LGEMPL_23835	septum site-determining protein MinD	1
LGEMPL_23980	protease HtpX	1
LGEMPL_23975	putative arabinose efflux permease AraJ, MFS family	1
LGEMPL_23970	DNA-binding transcriptional regulator KdgR	1
LGEMPL_23965	Uncharacterized protein YobH	1
LGEMPL_23960	Uncharacterized protein YebO	1
LGEMPL_23955	DUF2627 domain-containing protein	1
LGEMPL_23950	transcription antiterminator/RNA stability regulator CspE	1
LGEMPL_23945	Cell division protein FtsI, peptidoglycan transpeptidase (Penicillin-binding protein 2)	1
LGEMPL_23940	23S rRNA (guanine(745)-N(1))-methyltransferase	1
LGEMPL_23885	YoaH family protein	1
LGEMPL_23930	DUF986 domain-containing protein	1
LGEMPL_23925	Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific IID component	1
LGEMPL_23920	PTS mannose transporter subunit IIC	1
LGEMPL_23915	PTS mannose transporter subunit IIAB	1
LGEMPL_23910	CNNM family cation transport protein YoaE	1
LGEMPL_23905	EAL domain, c-di-GMP-specific phosphodiesterase class I (or its enzymatically inactive variant)	1
LGEMPL_23900	L-serine ammonia-lyase	1
LGEMPL_23895	CoA pyrophosphatase	1
LGEMPL_23890	aminodeoxychorismate synthase component 1	1
LGEMPL_23935	manganese efflux pump MntP	1
LGEMPL_22895	ABC-type cobalamin/Fe3+-siderophores transport system, ATPase component	1
LGEMPL_22890	ABC-type Fe3+-siderophore transport system, permease component	1
LGEMPL_22885	ABC-type Fe3+-hydroxamate transport system, periplasmic component	1
LGEMPL_22880	DNA-binding transcriptional regulator	1
LGEMPL_22875	bifunctional 3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase	1
LGEMPL_22870	3-carboxyethylcatechol 2,3-dioxygenase	1
LGEMPL_22865	2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase	1
LGEMPL_22860	2-keto-4-pentenoate hydratase	1
LGEMPL_23400	ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component	1
LGEMPL_22850	4-hydroxy-2-oxovalerate aldolase	1
LGEMPL_22845	3-(3-hydroxy-phenyl)propionate transporter MhpT	1
LGEMPL_22840	Copper oxidase (laccase) domain	1
LGEMPL_22835	Rhodanese-related sulfurtransferase	1
LGEMPL_22830	Cysteine dioxygenase	1
LGEMPL_22825	DNA-binding transcriptional regulator, LysR family	1
LGEMPL_22820	Flavin-dependent oxidoreductase, luciferase family (includes alkanesulfonate monooxygenase SsuD and methylene tetrahydromethanopterin reductase)	1
LGEMPL_22815	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	1
LGEMPL_22810	ABC-type nitrate/sulfonate/bicarbonate transport system, periplasmic component	1
LGEMPL_22855	acetaldehyde dehydrogenase (acetylating)	1
LGEMPL_22990	HTH-type transcriptional regulator BetI	1
LGEMPL_22985	DoxX protein	1
LGEMPL_22980	hypothetical protein	1
LGEMPL_22975	Fe-S cluster assembly scaffold SufA	1
LGEMPL_22970	Fe-S cluster assembly protein SufB	1
LGEMPL_22965	Fe-S cluster assembly ATPase SufC	1
LGEMPL_22960	Fe-S cluster assembly protein SufD	1
LGEMPL_22955	cysteine desulfurase SufS	1
LGEMPL_22900	Molybdate ABC transporter substrate-binding protein	1
LGEMPL_22945	Lipoprotein-anchoring transpeptidase ErfK/SrfK	1
LGEMPL_22940	Major outer membrane lipoprotein Lpp 1	1
LGEMPL_22935	pyruvate kinase PykF	1
LGEMPL_22930	fumarate hydratase FumD	1
LGEMPL_22925	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA	1
LGEMPL_22920	4-hydroxyphenylpyruvate dioxygenase and related hemolysins	1
LGEMPL_22915	MFS transporter	1
LGEMPL_22910	Sugar phosphate permease	1
LGEMPL_22905	Shikimate 5-dehydrogenase	1
LGEMPL_22950	cysteine desulfuration protein SufE	1
LGEMPL_22700	ABC-type Fe3+ transport system, permease component	1
LGEMPL_22695	ABC transporter ATP-binding protein	1
LGEMPL_22690	VOC domain-containing protein	1
LGEMPL_22685	Gluconate 2-dehydrogenase, subunit 3	1
LGEMPL_22680	Choline dehydrogenase or related flavoprotein	1
LGEMPL_22675	Cytochrome c, mono- and diheme variants	1
LGEMPL_22670	cytochrome c biogenesis heme-transporting ATPase CcmA	1
LGEMPL_22665	heme exporter protein CcmB	1
LGEMPL_22805	ABC-type nitrate/sulfonate/bicarbonate transport system, periplasmic component	1
LGEMPL_22655	heme exporter protein CcmD	1
LGEMPL_22650	cytochrome c maturation protein CcmE	1
LGEMPL_22645	cytochrome c maturation protein CcmE	1
LGEMPL_22640	Thiol-disulfide isomerase or thioredoxin	1
LGEMPL_22635	Cytochrome c-type biogenesis protein CcmH/NrfF	1
LGEMPL_22630	Cytochrome c-type biogenesis protein CcmH/NrfG	1
LGEMPL_22625	hypothetical protein	1
LGEMPL_22620	AraC family transcriptional regulator	1
LGEMPL_22615	Aldo/keto reductase	1
LGEMPL_22660	ABC-type transport system involved in cytochrome c biogenesis, permease component	1
LGEMPL_22800	ABC-type nitrate/sulfonate/bicarbonate transport system, permease component	1
LGEMPL_22795	ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component	1
LGEMPL_22790	Outer membrane receptor for ferric coprogen and ferric-rhodotorulic acid	1
LGEMPL_22785	ABC-type cobalamin/Fe3+-siderophores transport system, ATPase component	1
LGEMPL_22780	ABC-type Fe3+-siderophore transport system, permease component	1
LGEMPL_22775	ABC-type Fe3+-siderophore transport system, permease component	1
LGEMPL_22770	ABC-type Fe3+-hydroxamate transport system, periplasmic component	1
LGEMPL_22765	DNA-binding transcriptional regulator, MurR/RpiR family, contains HTH and SIS domains	1
LGEMPL_22760	ABC-type amino acid transport/signal transduction system, periplasmic component/domain	1
LGEMPL_22705	ABC-type Fe3+ transport system, periplasmic component	1
LGEMPL_22750	ABC-type polar amino acid transport system, ATPase component	1
LGEMPL_22745	DUF1062 domain-containing protein	1
LGEMPL_22740	Catechol 2,3-dioxygenase or related enzyme, vicinal oxygen chelate (VOC) family	1
LGEMPL_22735	putative arabinose efflux permease AraJ, MFS family	1
LGEMPL_22730	hypothetical protein	1
LGEMPL_22725	hypothetical protein	1
LGEMPL_22720	Metal-dependent amidase/aminoacylase/carboxypeptidase	1
LGEMPL_22715	formate dehydrogenase subunit alpha	1
LGEMPL_22710	malate/lactate/ureidoglycolate dehydrogenase	1
LGEMPL_22755	ABC-type amino acid transport system, permease component	1
LGEMPL_23285	YchE family NAAT transporter	1
LGEMPL_23280	oligopeptide ABC transporter substrate-binding protein OppA	1
LGEMPL_23275	oligopeptide ABC transporter permease OppB	1
LGEMPL_23270	oligopeptide ABC transporter permease OppC	1
LGEMPL_23265	ABC-type dipeptide/oligopeptide/nickel transport system, ATPase component	1
LGEMPL_23260	murein tripeptide/oligopeptide ABC transporter ATP-binding protein OppF	1
LGEMPL_23255	hypothetical protein	1
LGEMPL_23250	HI1450 family dsDNA-mimic protein	1
LGEMPL_22995	FMN-dependent L-lactate dehydrogenase LldD	1
LGEMPL_23240	YciY family protein	1
LGEMPL_23235	Polyisoprenoid-binding periplasmic protein YceI	1
LGEMPL_23230	YciI family protein	1
LGEMPL_23225	TonB system transport protein TonB	1
LGEMPL_23220	Fructosamine-3-kinase	1
LGEMPL_23215	Endoribonuclease GhoS	1
LGEMPL_23210	6-phosphofructokinase II	1
LGEMPL_23205	Putative salt-induced outer membrane protein YdiY	1
LGEMPL_23200	hypothetical protein	1
LGEMPL_23245	cardiolipin synthase ClsA	1
LGEMPL_23395	Ferredoxin subunit of nitrite reductase or a ring-hydroxylating dioxygenase	1
LGEMPL_23390	Bacterioferritin-associated ferredoxin	1
LGEMPL_23385	YchO/YchP family invasin	1
LGEMPL_23380	nitrate/nitrite two-component system sensor histidine kinase NarX	1
LGEMPL_23375	nitrate/nitrite two-component system sensor histidine kinase NarX	1
LGEMPL_23370	Nitrate/nitrite transporter NarK	1
LGEMPL_23365	nitrate reductase subunit alpha	1
LGEMPL_23360	nitrate reductase subunit beta	1
LGEMPL_23355	nitrate reductase molybdenum cofactor assembly chaperone	1
LGEMPL_23290	bifunctional acetaldehyde-CoA/alcohol dehydrogenase	1
LGEMPL_23345	Permease of the drug/metabolite transporter (DMT) superfamily	1
LGEMPL_23340	DNA-binding transcriptional regulator, Lrp family	1
LGEMPL_23325	formyltetrahydrofolate deformylase	1
LGEMPL_23320	YchJ family protein	1
LGEMPL_23315	patatin-like phospholipase RssA	1
LGEMPL_23310	two-component system response regulator RssB	1
LGEMPL_23305	UTP--glucose-1-phosphate uridylyltransferase GalU	1
LGEMPL_23300	histone-like nucleoid-structuring protein H-NS	1
LGEMPL_23295	thymidine kinase	1
LGEMPL_23350	respiratory nitrate reductase subunit gamma	1
LGEMPL_23090	phosphoenolpyruvate synthase	1
LGEMPL_23080	AI-2E family transporter YdiK	1
LGEMPL_23075	FAD/FMN-containing lactate dehydrogenase/glycolate oxidase	1
LGEMPL_23070	1,4-dihydroxy-2-naphthoyl-CoA hydrolase	1
LGEMPL_23065	Uncharacterized membrane protein YeaQ/YmgE, transglycosylase-associated protein family	1
LGEMPL_23060	hypothetical protein	1
LGEMPL_23055	Secreted protein	1
LGEMPL_23050	DUF1852 domain-containing protein	1
LGEMPL_23195	threonine--tRNA ligase	1
LGEMPL_23040	Dipeptide/tripeptide permease	1
LGEMPL_23035	Iron(III) dicitrate transport ATP-binding protein	1
LGEMPL_23030	ABC-type Fe3+-siderophore transport system, permease component	1
LGEMPL_23025	ABC-type Fe3+-hydroxamate transport system, periplasmic component	1
LGEMPL_23020	DNA-binding transcriptional regulator, LysR family	1
LGEMPL_23015	Nucleoside-diphosphate-sugar epimerase	1
LGEMPL_23010	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA	1
LGEMPL_23005	Multidrug efflux pump subunit AcrA (membrane-fusion protein)	1
LGEMPL_23000	Multidrug efflux pump subunit AcrB	1
LGEMPL_23045	methionine synthase	1
LGEMPL_23190	translation initiation factor IF-3	1
LGEMPL_23185	Large ribosomal subunit protein bL35	1
LGEMPL_23180	threonine--tRNA ligase	1
LGEMPL_23175	pheST operon leader peptide PheM	1
LGEMPL_23170	phenylalanine--tRNA ligase subunit alpha	1
LGEMPL_23165	phenylalanine--tRNA ligase subunit beta	1
LGEMPL_23160	integration host factor subunit alpha	1
LGEMPL_23155	Enamine deaminase RidA, house cleaning of reactive enamine intermediates, YjgF/YER057c/UK114 family	1
LGEMPL_23150	Glycine/D-amino acid oxidase (deaminating)	1
LGEMPL_23095	Phosphoenolpyruvate synthase regulatory protein	1
LGEMPL_23140	putative membrane transporter YfcC, affects glyoxylate shunt	1
LGEMPL_23135	vitamin B12 ABC transporter permease BtuC	1
LGEMPL_23130	ABC-type metal ion transport system, periplasmic component/surface antigen	1
LGEMPL_23125	glutathione peroxidase	1
LGEMPL_23120	vitamin B12 ABC transporter ATP-binding protein BtuD	1
LGEMPL_23115	Cell wall-associated hydrolase, NlpC_P60 family	1
LGEMPL_23110	protein adenylyltransferase SelO	1
LGEMPL_23105	Hemin uptake protein HemP	1
LGEMPL_23100	3-deoxy-7-phosphoheptulonate synthase AroH	1
LGEMPL_23145	DNA-binding transcriptional regulator, LysR family	1
LGEMPL_25410	IS3 family transposase	1
LGEMPL_25405	IS3 family ISKpn34 transposase ORF A	1
LGEMPL_25400	Site-specific recombinase XerD	1
LGEMPL_25395	Initiator replication protein RepB	1
LGEMPL_25390	plasmid-partitioning protein SopA	1
LGEMPL_25385	ParB/RepB/Spo0J family plasmid partition protein	1
LGEMPL_25380	RelE/StbE replicon stabilization toxin	1
LGEMPL_25375	Antitoxin component YafN of the YafNO toxin-antitoxin module, PHD/YefM family	1
LGEMPL_24190	hypothetical protein	1
LGEMPL_25355	CFA/I fimbrial chaperone	1
LGEMPL_25350	hypothetical protein	1
LGEMPL_25345	Carbohydrate kinase PfkB domain-containing protein	1
LGEMPL_25340	Ribokinase-like domain-containing protein	1
LGEMPL_25335	Ribose/xylose/arabinose/galactoside ABC-type transport system, permease component	1
LGEMPL_25330	heme ABC exporter ATP-binding protein CcmA	1
LGEMPL_25325	ABC-type sugar transport system, periplasmic component, contains N-terminal xre family HTH domain	1
LGEMPL_25320	LacI family transcriptional regulator	1
LGEMPL_25305	arsenite efflux transporter metallochaperone ArsD	1
LGEMPL_25370	Nucleotidyltransferase/DNA polymerase DinP involved in DNA repair	1
LGEMPL_25520	putative hydro-lyase	1
LGEMPL_25515	5-oxoprolinase subunit A	1
LGEMPL_25510	Divalent metal cation transporter	1
LGEMPL_25505	GntR family transcriptional regulator	1
LGEMPL_25495	IS1 family IS1X4 transposase ORF A	1
LGEMPL_25490	Acetyl-CoA carboxylase subunit alpha / propionyl-CoA carboxylase subunit alpha	1
LGEMPL_25485	DUF1989 domain-containing protein	1
LGEMPL_25480	GntR family transcriptional regulator	1
LGEMPL_25415	Transposase IS116/IS110/IS902 C-terminal domain-containing protein	1
LGEMPL_25470	ABC transporter substrate-binding protein	1
LGEMPL_25465	IS3 family transposase ORF A	1
LGEMPL_25460	IS3 family ISEc52 transposase	1
LGEMPL_25455	Transposase	1
LGEMPL_25450	ISNCY family transposase	1
LGEMPL_25440	NADPH:quinone reductase or related Zn-dependent oxidoreductase	1
LGEMPL_25435	DNA-binding transcriptional repressor LacI	1
LGEMPL_25430	beta-galactosidase	1
LGEMPL_25425	lactose permease	1
LGEMPL_25475	Amino acid ABC transporter permease/ATP-binding protein	1
LGEMPL_25170	mercury(II) reductase	1
LGEMPL_25165	organomercurial transporter MerC	1
LGEMPL_25160	mercury resistance system periplasmic binding protein MerP	1
LGEMPL_25155	mercuric transport protein MerT	1
LGEMPL_25150	mercury resistance transcriptional regulator MerR	1
LGEMPL_25145	phage shock protein operon transcriptional activator	1
LGEMPL_25140	quinolone resistance pentapeptide repeat protein QnrB1	1
LGEMPL_25135	SDR family oxidoreductase	1
LGEMPL_25300	arsenical pump-driving ATPase	1
LGEMPL_25125	hypothetical protein	1
LGEMPL_25115	Tunicamycin resistance protein	1
LGEMPL_25110	aminoglycoside N-acetyltransferase AAC(3)-IId	1
LGEMPL_25105	Tn3 family transposase	1
LGEMPL_25100	hypothetical protein	1
LGEMPL_25095	extended-spectrum class A beta-lactamase CTX-M-15	1
LGEMPL_25090	IS1380 family transposase	1
LGEMPL_25085	IS1380 family ISEc9 transposase	1
LGEMPL_25080	Tn3 family transposase	1
LGEMPL_25130	Tn3-like element IS3000 family transposase	1
LGEMPL_25280	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	1
LGEMPL_25275	putative dithiol-disulfide isomerase, DsbA/YjbH family (virulence, stress resistance)	1
LGEMPL_25270	2,4-dienoyl-CoA reductase or related NADH-dependent reductase, Old Yellow Enzyme (OYE) family	1
LGEMPL_25265	Thioredoxin	1
LGEMPL_25260	Alkylhydroperoxidase	1
LGEMPL_25255	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA	1
LGEMPL_25250	Uncharacterized OsmC-related protein	1
LGEMPL_25245	Transposon Tn2501 resolvase	1
LGEMPL_25240	Tn3 family transposase	1
LGEMPL_25175	mercury resistance co-regulator MerD	1
LGEMPL_25225	sulfonamide-resistant dihydropteroate synthase Sul2	1
LGEMPL_25220	aminoglycoside O-phosphotransferase APH(3'')-Ib	1
