protein_id	protein_name	count
LNNEOK_23810	trimethoprim-resistant dihydrofolate reductase DfrA17	1
LNNEOK_23805	Streptomycin 3''-O-adenylyltransferase	1
LNNEOK_23800	integron integrase	1
LNNEOK_23780	Thioredoxin domain-containing protein	1
LNNEOK_23845	IS4 family transposase	1
LNNEOK_24000	ParB/RepB/Spo0J family plasmid partition protein	1
LNNEOK_23995	YubB ferredoxin-like domain-containing protein	1
LNNEOK_23990	Methyltransferase	1
LNNEOK_23985	Uncharacterized protein YubE	1
LNNEOK_23980	Uncharacterized protein YubF	1
LNNEOK_23975	YchA	1
LNNEOK_23970	Antirestriction protein	1
LNNEOK_23965	DUF1380 domain-containing protein	1
LNNEOK_23900	mercury resistance co-regulator MerD	1
LNNEOK_23955	Single-stranded DNA-binding protein	1
LNNEOK_23950	Uncharacterized protein	1
LNNEOK_23945	type II toxin-antitoxin system antitoxin PemI	1
LNNEOK_23940	Endoribonuclease PemK	1
LNNEOK_23925	mercury resistance transcriptional regulator MerR	1
LNNEOK_23920	mercuric transport protein MerT	1
LNNEOK_23915	mercury resistance system periplasmic binding protein MerP	1
LNNEOK_23910	organomercurial transporter MerC	1
LNNEOK_23905	mercury(II) reductase	1
LNNEOK_23960	Plasmid protein	1
LNNEOK_24605	Phage regulatory CII	1
LNNEOK_24590	Replication protein	1
LNNEOK_24585	DUF1627 domain-containing protein	1
LNNEOK_24580	DUF977 domain-containing protein	1
LNNEOK_24575	DUF4406 domain-containing protein	1
LNNEOK_24570	MucB/RseB N-terminal domain-containing protein	1
LNNEOK_24565	Bacteriophage protein	1
LNNEOK_24560	Prophage protein	1
LNNEOK_24245	Haem-binding uptake Tiki superfamily ChaN domain-containing protein	1
LNNEOK_24550	Putative prophage protein	1
LNNEOK_24545	Prophage protein	1
LNNEOK_24540	DUF4014 domain-containing protein	1
LNNEOK_24535	Phage protein	1
LNNEOK_24530	HNH endonuclease	1
LNNEOK_24525	Prophage protein	1
LNNEOK_24520	Prophage protein	1
LNNEOK_24505	Phage protein	1
LNNEOK_24555	Phage protein	1
LNNEOK_24770	AAA+ ATPase domain-containing protein	1
LNNEOK_24760	23S rRNA pseudouridine(2457) synthase RluE	1
LNNEOK_24755	phosphatase NudJ	1
LNNEOK_24750	tRNA 2-thiouridine(34) synthase MnmA	1
LNNEOK_24745	high frequency lysogenization protein HflD	1
LNNEOK_24740	adenylosuccinate lyase	1
LNNEOK_24735	two-component system response regulator PhoP	1
LNNEOK_24730	two-component system sensor histidine kinase PhoQ	1
LNNEOK_24610	Helix-turn-helix domain-containing protein	1
LNNEOK_24720	peptidase T	1
LNNEOK_24715	spermidine/putrescine ABC transporter ATP-binding protein PotA	1
LNNEOK_24710	spermidine/putrescine ABC transporter permease PotB	1
LNNEOK_24705	Tail fiber assembly protein	1
LNNEOK_24650	DUF1482 domain-containing protein	1
LNNEOK_24645	cell division inhibition protein DicB	1
LNNEOK_24635	hypothetical protein	1
LNNEOK_24615	Putative regulator of the C1 family from prophage	1
LNNEOK_24725	[50S ribosomal protein L16]-arginine 3-hydroxylase	1
LNNEOK_24365	Bacteriophage protein	1
LNNEOK_24360	phage portal protein	1
LNNEOK_24355	Phage portal protein	1
LNNEOK_24350	head-tail connector protein	1
LNNEOK_24345	phage head closure protein	1
LNNEOK_24340	HK97-gp10 family putative phage morphogenesis protein	1
LNNEOK_24335	Gp11	1
LNNEOK_24330	Phage tail protein	1
LNNEOK_24500	HTH cro/C1-type domain-containing protein	1
LNNEOK_24320	DUF4035 domain-containing protein	1
LNNEOK_24315	Phage-related minor tail protein	1
LNNEOK_24310	Phage tail protein	1
LNNEOK_24270	Helix-turn-helix domain-containing protein	1
LNNEOK_24265	Truncated transposase	1
LNNEOK_24260	enterotoxin production-related protein TieB	1
LNNEOK_24255	TonB-dependent receptor	1
LNNEOK_24250	Colicin Js sensitivity	1
LNNEOK_24325	Phage tail protein	1
LNNEOK_24495	Phage protein	1
LNNEOK_24490	Prophage protein	1
LNNEOK_24485	hypothetical protein	1
LNNEOK_24480	Zn-dependent oxidoreductase	1
LNNEOK_24475	Holliday junction resolvase RusA (prophage-encoded endonuclease)	1
LNNEOK_24470	antitermination protein	1
LNNEOK_24450	hypothetical protein	1
LNNEOK_24440	DUF1737 domain-containing protein	1
LNNEOK_24370	phage major capsid protein	1
LNNEOK_24430	Class II holin family protein	1
LNNEOK_24425	Phage protein	1
LNNEOK_24405	Prophage lysis lipoprotein RzoD	1
LNNEOK_24400	Lysis protein	1
LNNEOK_24395	Bacteriophage protein	1
LNNEOK_24390	hypothetical protein	1
LNNEOK_24385	Putative endonuclease from phage origin	1
LNNEOK_24380	Phage terminase, small subunit	1
LNNEOK_24375	Phage terminase-like protein, large subunit, contains N-terminal HTH domain	1
LNNEOK_24435	DUF826 domain-containing protein	1
LNNEOK_20105	fructokinase	1
LNNEOK_20100	recombination-associated protein RdgC	1
LNNEOK_20095	hypothetical protein	1
LNNEOK_20090	pyrimidine/purine nucleoside phosphorylase	1
LNNEOK_20085	Protein AroM	1
LNNEOK_20080	Uncharacterized protein YaiA	1
LNNEOK_20075	shikimate kinase AroL	1
LNNEOK_20070	YaiI/YqxD family protein	1
LNNEOK_22195	putative cyclic di-GMP phosphodiesterase PdeI	1
LNNEOK_20060	diguanylate cyclase AdrA	1
LNNEOK_20055	phosphate starvation-inducible protein PsiF	1
LNNEOK_20050	alkaline phosphatase	1
LNNEOK_20045	anti-adapter protein IraP	1
LNNEOK_20040	D-alanine--D-alanine ligase	1
LNNEOK_20035	Uncharacterized protein YaiZ	1
LNNEOK_20030	Inner membrane protein YaiY	1
LNNEOK_20025	surface-exposed outer membrane lipoprotein YaiW	1
LNNEOK_20065	pyrroline-5-carboxylate reductase	1
LNNEOK_20195	transcriptional regulator NrdR	1
LNNEOK_20190	Uncharacterized lipoprotein YajI	1
LNNEOK_20185	nucleoside-specific channel-forming protein Tsx	1
LNNEOK_20180	HNH nuclease YajD	1
LNNEOK_20175	Protein translocase subunit SecF	1
LNNEOK_20170	Protein translocase subunit SecD	1
LNNEOK_20165	preprotein translocase subunit YajC	1
LNNEOK_20160	tRNA guanosine(34) transglycosylase Tgt	1
LNNEOK_20110	MFS transporter AraJ	1
LNNEOK_20150	ACP phosphodiesterase	1
LNNEOK_20145	maltodextrin glucosidase	1
LNNEOK_20140	proline-specific permease ProY	1
LNNEOK_20135	branched-chain amino acid transporter carrier protein BrnQ	1
LNNEOK_20130	phosphate regulon sensor histidine kinase PhoR	1
LNNEOK_20125	phosphate response regulator transcription factor PhoB	1
LNNEOK_20120	exonuclease subunit SbcD	1
LNNEOK_20115	exonuclease subunit SbcC	1
LNNEOK_20155	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	1
LNNEOK_19920	MFS transporter	1
LNNEOK_19915	lactose permease	1
LNNEOK_19910	galactoside O-acetyltransferase	1
LNNEOK_19905	cytosine/isoguanine deaminase	1
LNNEOK_19900	cytosine permease	1
LNNEOK_19885	propionate--CoA ligase	1
LNNEOK_19880	bifunctional 2-methylcitrate dehydratase/aconitate hydratase	1
LNNEOK_19875	2-methylcitrate synthase	1
LNNEOK_20020	peptide antibiotic transporter SbmA	1
LNNEOK_19865	propionate catabolism operon regulatory protein PrpR	1
LNNEOK_19860	DUF1471 domain-containing protein	1
LNNEOK_19855	LysE family translocator	1
LNNEOK_19850	NADPH-dependent aldehyde reductase YahK	1
LNNEOK_19845	Uncharacterized protein YahJ	1
LNNEOK_19840	Carbamate kinase-like protein YahI	1
LNNEOK_19835	Uncharacterized protein YahG	1
LNNEOK_19830	Uncharacterized protein YahF	1
LNNEOK_19870	methylisocitrate lyase	1
LNNEOK_20015	D-alanyl-D-alanine-carboxypeptidase/endopeptidase AmpH	1
LNNEOK_20010	hydrogen peroxide resistance inhibitor IprA	1
LNNEOK_20005	Autotransporter outer membrane beta-barrel domain-containing protein	1
LNNEOK_20000	porphobilinogen synthase	1
LNNEOK_19995	taurine dioxygenase	1
LNNEOK_19990	taurine ABC transporter permease TauC	1
LNNEOK_19985	taurine ABC transporter ATP-binding subunit	1
LNNEOK_19980	taurine ABC transporter substrate-binding protein	1
LNNEOK_19925	beta-galactosidase	1
LNNEOK_19970	Uncharacterized glycosyltransferase YaiP	1
LNNEOK_19965	Acetyltransferase	1
LNNEOK_19960	Outer membrane protein YaiO	1
LNNEOK_19955	formaldehyde-responsive transcriptional repressor FrmR	1
LNNEOK_19950	S-(hydroxymethyl)glutathione dehydrogenase	1
LNNEOK_19945	S-formylglutathione hydrolase	1
LNNEOK_19935	Uncharacterized protein YaiL	1
LNNEOK_19930	DNA-binding transcriptional repressor LacI	1
LNNEOK_19975	Uncharacterized deacetylase YaiS	1
LNNEOK_20480	primosomal replication protein N''	1
LNNEOK_20475	pleiotropic regulatory protein RsmS	1
LNNEOK_20470	mechanosensitive channel MscK	1
LNNEOK_20465	multidrug efflux transporter transcriptional repressor AcrR	1
LNNEOK_20460	multidrug efflux RND transporter periplasmic adaptor subunit AcrA	1
LNNEOK_20455	efflux RND transporter permease AcrB	1
LNNEOK_20450	Hha toxicity modulator TomB	1
LNNEOK_20445	Hha toxicity modulator TomB	1
LNNEOK_20200	bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD	1
LNNEOK_20435	Inner membrane protein YlaC	1
LNNEOK_20430	cyclic-guanylate-specific phosphodiesterase PdeB	1
LNNEOK_20425	Uncharacterized protein YbaA	1
LNNEOK_20415	DNA base-flipping protein	1
LNNEOK_20410	Glycoprotein/polysaccharide metabolism	1
LNNEOK_20405	acyl-CoA thioesterase II	1
LNNEOK_20400	ammonium transporter AmtB	1
LNNEOK_20395	P-II family nitrogen regulator	1
LNNEOK_20440	maltose O-acetyltransferase	1
LNNEOK_20580	copper-exporting P-type ATPase CopA	1
LNNEOK_20575	HigA family addiction module antitoxin	1
LNNEOK_20570	Toxin higB-1	1
LNNEOK_20565	Uncharacterized protein YbaP	1
LNNEOK_20555	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK	1
LNNEOK_20550	bifunctional UDP-sugar hydrolase/5'-nucleotidase	1
LNNEOK_20545	fosmidomycin MFS transporter	1
LNNEOK_20540	YbaL family putative K(+) efflux transporter	1
LNNEOK_20485	DUF454 domain-containing protein	1
LNNEOK_20525	acetyl esterase	1
LNNEOK_20520	ferrochelatase	1
LNNEOK_20515	adenylate kinase	1
LNNEOK_20510	molecular chaperone HtpG	1
LNNEOK_20505	recombination mediator RecR	1
LNNEOK_20500	YbaB/EbfC family nucleoid-associated protein	1
LNNEOK_20495	DNA polymerase III subunit gamma/tau	1
LNNEOK_20490	adenine phosphoribosyltransferase	1
LNNEOK_20530	inosine/guanosine kinase	1
LNNEOK_20285	cytochrome o ubiquinol oxidase subunit IV	1
LNNEOK_20280	heme o synthase	1
LNNEOK_20275	Inner membrane transport protein YajR	1
LNNEOK_20270	Antitoxin component YwqK of the YwqJK toxin-antitoxin module	1
LNNEOK_20265	Periplasmic protein	1
LNNEOK_20260	nucleotide binding protein YajQ	1
LNNEOK_20255	2-dehydropantoate 2-reductase	1
LNNEOK_20250	protein deglycase YajL	1
LNNEOK_20390	SmdB family multidrug efflux ABC transporter permease/ATP-binding protein	1
LNNEOK_20240	exodeoxyribonuclease VII small subunit	1
LNNEOK_20235	(2E,6E)-farnesyl diphosphate synthase	1
LNNEOK_20230	1-deoxy-D-xylulose-5-phosphate synthase	1
LNNEOK_20225	1-deoxyxylulose-5-phosphate synthase YajO	1
LNNEOK_20220	phosphatidylglycerophosphatase A	1
LNNEOK_20215	thiamine-phosphate kinase	1
LNNEOK_20210	transcription antitermination factor NusB	1
LNNEOK_20205	6,7-dimethyl-8-ribityllumazine synthase	1
LNNEOK_20245	tRNA sulfurtransferase	1
LNNEOK_20385	SmdA family multidrug ABC transporter permease/ATP-binding protein	1
LNNEOK_20380	DNA-binding transcriptional regulator DecR	1
LNNEOK_20375	HMP-PP phosphatase	1
LNNEOK_20370	Uncharacterized protein YbaE	1
LNNEOK_20365	7-cyano-7-deazaguanine synthase QueC	1
LNNEOK_20360	long-chain acyl-CoA thioesterase FadM	1
LNNEOK_20355	Uncharacterized protein YbaV	1
LNNEOK_20350	peptidylprolyl isomerase	1
LNNEOK_20290	cytochrome o ubiquinol oxidase subunit III	1
LNNEOK_20340	Lon protease	1
LNNEOK_20330	ATP-dependent protease ATP-binding subunit ClpX	1
LNNEOK_20325	ATP-dependent Clp endopeptidase proteolytic subunit ClpP	1
LNNEOK_20320	trigger factor	1
LNNEOK_20315	transcriptional regulator BolA	1
LNNEOK_20310	Uncharacterized lipoprotein YajG	1
LNNEOK_20305	muropeptide MFS transporter AmpG	1
LNNEOK_20300	cytochrome o ubiquinol oxidase subunit II	1
LNNEOK_20295	cytochrome o ubiquinol oxidase subunit I	1
LNNEOK_20345	nucleoid-associated protein HU-beta	1
LNNEOK_19320	Flagellar motor switch protein FliG	1
LNNEOK_19315	flagellar basal-body MS-ring/collar protein FliF	1
LNNEOK_19310	Flagellar hook-basal body complex protein FliE	1
LNNEOK_19305	Sigma-54 factor interaction domain-containing protein	1
LNNEOK_19295	Flagellar motor switch protein FliN-like C-terminal domain-containing protein	1
LNNEOK_19290	Flagellar motor switch protein FliN	1
LNNEOK_19285	flagellar type III secretion system pore protein FliP	1
LNNEOK_19280	Flagellar biosynthesis protein FliQ	1
LNNEOK_19825	Uncharacterized protein YahE	1
LNNEOK_19270	Flagellar biosynthesis protein FlhB	1
LNNEOK_19265	Putative flagellar export/assembly protein LfhA	1
LNNEOK_19255	REP-associated tyrosine transposase RayT	1
LNNEOK_19245	Cell wall-associated hydrolase, NlpC_P60 family	1
LNNEOK_19240	peptidoglycan meso-diaminopimelic acid protein amidase	1
LNNEOK_19235	putative glutamine amidotransferase YafJ	1
LNNEOK_19225	D-sedoheptulose 7-phosphate isomerase	1
LNNEOK_19220	acyl-CoA dehydrogenase FadE	1
LNNEOK_19275	flagellar biosynthetic protein FliR	1
LNNEOK_19415	flagellar basal body L-ring protein FlgH	1
LNNEOK_19410	flagellar basal-body rod protein FlgG	1
LNNEOK_19405	Flagellar basal body rod protein FlgF	1
LNNEOK_19400	flagellar hook protein FlgE	1
LNNEOK_19390	Basal-body rod modification protein FlgD	1
LNNEOK_19385	flagellar basal body rod protein FlgC	1
LNNEOK_19380	flagellar basal body rod protein FlgB	1
LNNEOK_19375	Flagella basal body P-ring formation protein FlgA	1
LNNEOK_19325	flagellar assembly protein FliH	1
LNNEOK_19365	Lateral flagellar chaperone protein (FlgN-like)	1
LNNEOK_19360	Putative lysine-N-methylase	1
LNNEOK_19355	Glycosyltransferase, group 2 family protein	1
LNNEOK_19350	DUF3800 domain-containing protein	1
LNNEOK_19345	hypothetical protein	1
LNNEOK_19340	Putative glycerol-3-phosphate cytidylyltransferase	1
LNNEOK_19335	flagellar export protein FliJ	1
LNNEOK_19330	flagellar protein export ATPase FliI	1
LNNEOK_19370	flagellar biosynthesis anti-sigma factor FlgM	1
LNNEOK_19110	type VI secretion system baseplate subunit TssF	1
LNNEOK_19105	type VI secretion system baseplate subunit TssG	1
LNNEOK_19100	DewJ	1
LNNEOK_19095	type VI secretion system lipoprotein TssJ	1
LNNEOK_19090	type VI secretion system baseplate subunit TssK	1
LNNEOK_19085	type IVB secretion system protein IcmH/DotU	1
LNNEOK_19080	type VI secretion system ATPase TssH	1
LNNEOK_19075	type VI secretion system-associated protein VasI	1
LNNEOK_19215	Ivy family C-type lysozyme inhibitor	1
LNNEOK_19065	type VI secretion system membrane subunit TssM	1
LNNEOK_19060	Type VI secretion system ImpA family N-terminal domain-containing protein	1
LNNEOK_19055	Aec32	1
LNNEOK_19050	Lipoprotein	1
LNNEOK_19040	DNA polymerase III subunit epsilon	1
LNNEOK_19035	ribonuclease HI	1
LNNEOK_19030	Uncharacterized protein YafS	1
LNNEOK_19025	hydroxyacylglutathione hydrolase	1
LNNEOK_19070	type VI secretion system protein TssA	1
LNNEOK_19210	2-oxoglutaramate amidase	1
LNNEOK_19205	hypothetical protein	1
LNNEOK_19200	Conjugal transfer protein	1
LNNEOK_19195	Aec8	1
LNNEOK_19190	ISAs1 family transposase	1
LNNEOK_19185	H repeat-associated protein ydcC	1
LNNEOK_19180	Aec11	1
LNNEOK_19175	DUF4150 domain-containing protein	1
LNNEOK_12605	ADP-heptose--LPS heptosyltransferase RfaF	1
LNNEOK_19165	Aec15	1
LNNEOK_19155	Type VI secretion system protein	1
LNNEOK_19150	hypothetical protein	1
LNNEOK_19145	DUF4123 domain-containing protein	1
LNNEOK_19140	Type VI secretion system tip protein VgrG	1
LNNEOK_19135	hypothetical protein	1
LNNEOK_19130	Type VI secretion system protein, Hcp family	1
LNNEOK_19125	type VI secretion system contractile sheath small subunit	1
LNNEOK_19120	type VI secretion system contractile sheath large subunit	1
LNNEOK_19170	DUF2169 domain-containing protein	1
LNNEOK_19720	DNA-binding transcriptional regulator RclR	1
LNNEOK_19715	reactive chlorine resistance oxidoreductase RclA	1
LNNEOK_19710	reactive chlorine species resistance protein RclC	1
LNNEOK_19705	Aldo/keto reductase, related to diketogulonate reductase	1
LNNEOK_19700	Transcriptional regulator GlxA, contains an amidase domain and an AraC-type DNA-binding HTH domain	1
LNNEOK_19695	inverse autotransporter adhesin FdeC	1
LNNEOK_19690	Aldo/keto reductase, related to diketogulonate reductase	1
LNNEOK_19685	Pyridoxal reductase PdxI or related oxidoreductase, aldo/keto reductase family	1
LNNEOK_19420	Flagellar basal body P-ring protein FlgI	1
LNNEOK_19675	DNA-binding transcriptional regulator, LysR family	1
LNNEOK_19670	DUF1100 domain-containing protein	1
LNNEOK_19665	2,4-dienoyl-CoA reductase or related NADH-dependent reductase, Old Yellow Enzyme (OYE) family	1
LNNEOK_19660	small membrane protein YkgR	1
LNNEOK_19655	type B 50S ribosomal protein L31	1
LNNEOK_19650	Large ribosomal subunit protein bL36B	1
LNNEOK_19645	regulator protein EcpR	1
LNNEOK_19640	common pilus major fimbrillin subunit EcpA	1
LNNEOK_19680	DNA-binding transcriptional regulator, LysR family	1
LNNEOK_19820	Ankyrin repeat	1
LNNEOK_19815	Uncharacterized protein YahC	1
LNNEOK_19810	Uncharacterized HTH-type transcriptional regulator YahB	1
LNNEOK_19805	DNA-binding transcriptional activator/c-di-GMP phosphodiesterase PdeL	1
LNNEOK_19790	choline BCCT transporter BetT	1
LNNEOK_19785	transcriptional regulator BetI	1
LNNEOK_19780	betaine-aldehyde dehydrogenase	1
LNNEOK_19775	choline dehydrogenase	1
LNNEOK_19725	Uncharacterized protein YkgE	1
LNNEOK_19765	tyrosine-type DNA invertase IpbA	1
LNNEOK_19760	LuxR family transcriptional regulator HyxR	1
LNNEOK_19755	hypothetical protein	1
LNNEOK_19750	protein HyxA	1
LNNEOK_19745	outer membrane autotransporter HyxB	1
LNNEOK_19740	Inner membrane protein	1
LNNEOK_19735	Uncharacterized protein YkgG	1
LNNEOK_19730	LutB/LldF family L-lactate oxidation iron-sulfur protein	1
LNNEOK_19770	hypothetical protein	1
LNNEOK_19525	type II toxin-antitoxin system mRNA interferase toxin YafO	1
LNNEOK_19520	type I toxin-antitoxin system antitoxin YafN	1
LNNEOK_19515	DNA polymerase IV	1
LNNEOK_19510	putative lateral flagellar export/assembly protein LafU	1
LNNEOK_19505	flagellar motor stator protein MotA	1
LNNEOK_19500	FliA/WhiG family RNA polymerase sigma factor	1
LNNEOK_19495	Flagellar protein FliL	1
LNNEOK_19490	Lateral flagellar hook length control protein (FliK-like)	1
LNNEOK_19635	fimbrial chaperone EcpB	1
LNNEOK_19480	flagellar export chaperone FliS	1
LNNEOK_19475	Flagellar hook-associated protein 2	1
LNNEOK_19450	lateral flagellin LafA	1
LNNEOK_19445	OmpR/PhoB-type domain-containing protein	1
LNNEOK_19440	Flagellar hook-associated protein	1
LNNEOK_19435	flagellar hook-associated protein FlgL	1
LNNEOK_19430	flagellar hook-associated protein FlgK	1
LNNEOK_19425	Lateral flagellar peptidoglycan hydrolase	1
LNNEOK_19485	Flagellar protein FliT	1
LNNEOK_19630	fimbrial usher EcpC	1
LNNEOK_19625	polymerized tip adhesin of ECP fibers	1
LNNEOK_19620	fimbrial chaperone EcpE	1
LNNEOK_19610	Inner membrane protein YagU	1
LNNEOK_19605	Insertion element IS1 1/2/3/5/6 protein InsA	1
LNNEOK_19600	Protein SepA	1
LNNEOK_19595	vacuolating autotransporter toxin Vat	1
LNNEOK_19590	MarR family transcriptional regulator	1
LNNEOK_19530	GNAT family N-acetyltransferase	1
LNNEOK_19575	glutamate-5-semialdehyde dehydrogenase	1
LNNEOK_19570	Glutamate 5-kinase	1
LNNEOK_19565	phosphoporin PhoE	1
LNNEOK_19560	sigma factor-binding protein Crl	1
LNNEOK_19555	esterase FrsA	1
LNNEOK_19550	xanthine phosphoribosyltransferase	1
LNNEOK_19545	cytosol nonspecific dipeptidase	1
LNNEOK_19540	peptide chain release factor H	1
LNNEOK_19535	RNA ligase RtcB family protein	1
LNNEOK_19585	CP4-like integrase	1
LNNEOK_21695	cyd operon protein YbgE	1
LNNEOK_21690	cytochrome bd-I oxidase subunit CydX	1
LNNEOK_21685	cytochrome d ubiquinol oxidase subunit II	1
LNNEOK_21680	cytochrome ubiquinol oxidase subunit I	1
LNNEOK_21675	hypothetical protein	1
LNNEOK_21670	TPR domain-containing protein	1
LNNEOK_21665	succinate--CoA ligase subunit alpha	1
LNNEOK_21660	ADP-forming succinate--CoA ligase subunit beta	1
LNNEOK_20585	glutaminase A	1
LNNEOK_21650	2-oxoglutarate dehydrogenase E1 component	1
LNNEOK_21630	succinate dehydrogenase iron-sulfur subunit SdhB	1
LNNEOK_21625	succinate dehydrogenase flavoprotein subunit	1
LNNEOK_21620	succinate dehydrogenase membrane anchor subunit	1
